(181, 396, 1638214190.6298175, 'left')
(181, 396, 1.008037805557251, 'left')
(181, 396, 0.9432907104492188, 'left')
(181, 396, 0.9567832946777344, 'left')
(189, 399, 2.664302110671997, 'left')
(189, 399, 1.0373196601867676, 'left')
(94, 327, 1.0196666717529297, 'left')
(189, 529, 1.0481562614440918, 'left')
(189, 529, 0.9982428550720215, 'left')
(318, 405, 1.8294610977172852, 'left')
